000_md5sum 4.4.21-69-default 5.3.18-22-default 5.3.18-24.15-default 5.3.18-24.29-default 5.3.18-24.34-default 5.3.18-24.37-default 5.3.18-24.43-default 5.3.18-24.43.2.20817.0.PTF.1178049-default 5.3.18-24.46-default 5.3.18-24.46.1.21086.0.PTF.1178049-default 5.3.18-24.49-default 5.3.18-24.49.3.21354.2.PTF.1179851-default 5.3.18-24.52-default 5.3.18-24.61-default 5.3.18-24.61.1.22178.3.TEST.1183045-default 5.3.18-24.61.1.22178.4.PTF.1183045-default 5.3.18-24.64-default 5.3.18-24.64-preempt 5.3.18-24.67-default 5.3.18-24.9-default 5.3.18-BSC-1182429-printk
2c0de8d6afb5c7d8ac9fd28e39dd908b 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
e7ca9e4e1e7d3583f8b0aa54103008c0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bc9df31a47b639c5fb310db4b35b6bac 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fb14fb3820cceff6761bdd074e91fd61 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6edeb388442f779ffcf22b186e947006 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d39f6b8d61475a6fbbef40849c257003 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dc7ee0bcb3132af6940f0c7650de40e2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3772a05644551d63c9d79ceb650fc438 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
e6b7c170623af14ecd01f1765d47d505 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
07511dfd65e9b8e1c1e7c5712a449127 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
794f1612248753a0f67590f81599a21b 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1663f88965bd3e441436fe0a39517d4c 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
823604ec7cb7419f179b12a43f309718 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
989a0efa05c67825b623df682ae0abbc 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fc5a9d70e1995ed3d2a45c6c58ff5640 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3016b670fe0f13391b231607206e5063 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1fe44b1563b72a64857ca7d0195aa5d6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
e6f1def02248c2bc24c1227d3c6aa45f 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
e305164e75e874902ae00c1df7fd1a9b 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bc8a4c112e1da9ccca228ac656372260 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
a369d09467bb5e09cf51598c575ed7e0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7ef863a7bebfd8469e1340bebc27ba3a 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
892c29f25dae72e982c7a28a7b1f1e96 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2619ce1dcbe519ff55f505343dff4f84 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
c49c40018926c4cb930679c2784f9fa4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1df3c4e42d8da7e9a80c1bfabc540a36 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
b0753f9dbfd704258779fd3b3bed1046 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0c991d68be1943df4fbf2ba3001d5c36 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
645ae14f95a2292d594f968b0cb18bfb 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8722c23efe1b1c9aec17bc6dc3c5326c 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
04eff99c44fc586ced6b51a2d7b70671 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
b80d661b0fcc1a4406443dcbb14246d0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8eed0691aeed87f5f94036dcf31f9e1b 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
43015dc60e1b0609f4c0679cb86188d3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5f0086f822a8586d09dfa11895b5aed6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5e67f7507cfccccd3795df5241eda4a4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
685556ccc01e0139778722d0dd51e6a9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
45300074015d7d7c7f48c485f71dff13 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ff594f886045140976669c37784da2dd 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1bb37980d4ed80eebe5a8f60355527c3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
f5d1b17b70726ac8335df9bf3fa52c22 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d89dde2e6e23e6442f5bdfe772632ddf 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bf7d5d0e5aa2459b1d00009a3380d6de 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8b2dc63954b379941b6b305b7123f7e6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3ae70a82c377a1c90109f706ebe1a1b0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
de451c079a128bcb1942032a8c14b197 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
027389c7c6216e531cd6a89cce18bb65 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
df16f78caddaca50ea40cd8fc02a228e 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0354a96a8caa43acdf1da3942a4b9ed1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6eadc29936c7e4e2026e250bdd07251a 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48966c3683d26002d4799bd03c859583 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3841a4bca9b356b49261589a4b5f8cc1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
b08866e36427925abff339a37c98fd68 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5114a783869295470e21dea82ad54985 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d0bada46ecae93a154ca2bd417f985c3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
c478ad431e984da91ed76fd6837203ed 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
08feb254c68360ecfcf952442523d0d2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d113e303696d10de93dd2d10a0d15ee7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5b84f65b12e6923e971c41be626fb286 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9685e6295e68a8053cba7e4d6bc3e97c 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83c89d7a8a9192f67a057e187d901766 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8396910f7bd34e7e0b222f5570335e1f 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
152877d3040ed598dd986c1fc6087bbd 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
79ecc799975cb14378ddea47905ebee7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
deba28011048de958425234951619151 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
873c1804520e0e9ea1fac14edccf0bcc 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1c9773eccf9b8d72a84e9204a15e7673 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
f46d0e805dc0371f75e150bfc6252a82 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8c2c4f673a7bf9712fb71941f58df4fd 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
c792fcecba5cae7b2759554df4b58b23 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4d6666406219cb43546fc9b4e5f0be6a 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dbc3ce6e9bf73254308f63582481ec46 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22269ccb11dcf09f4732e6aed0368f13 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
89be1bc0af6f4cd70a872429c7621655 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ab34bbf1c7a19b0d0a27e51c3c870269 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
e79102054cf037f7d25873ed16129f65 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
842124be62adb543b868ec0f761a356f 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9c3d827fd6ad63c61022c49c02a95ad7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16bbee40dc77c8354c1cec21db0687a4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d5dccd0861f0c4cd2f4cb433638e60f4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
81d7836a1c1c362c653e0d3dad1c6d33 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8a68882beb7f0dae48fb53a59b1ade03 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d702e569eabccac045829815b7f02bbb 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d35ee72758287efdc678dc52debea605 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3ae585a641d157b1cb179b2f0ee96cee 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7d81b531df00cf250a87d1a4bca5188c 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8a9fe6c0636b550f8a2872fc67fc4000 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
f9b532737ecb7ec3949f1b46ad529461 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
761361098a29f3dc9c2b2f1b12900b4c 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
e39a3d824a4798e9d14ab2150ed81fd2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
b3f2b9086ca017532158a585ccb0b995 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9be3ae33997383d84cc13edb9703c876 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
c0fb663eb9b3113e93e7477c0eed40b1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ea9193ddcbbbb1a93797a070a66d58af 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
c0092ae5a56ecd73ccfd14339982e871 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
b90fe14f132f26d7bba59316e95ec484 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ee6d613af5af668952190c4721e8ef9b 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7c0a51ea63d959c268c568f10c793d9f 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
fe9334f2ccab7f0f838dfbf559749806 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5d30fe891c044260595254562ef5d3f8 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5513ad710b2434693bd78a6a658642d6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
203e561c209ab45c4edf122f27f98da7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d817237d323b8698e7cbfefb88fc83a3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8f4a0cb914a67974be286ff61d50bcad 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
959a1a755bbbf227ede1ececc402fc81 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0bdf39fd43a1fd6c9ebfa52a78af0700 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
f80eef4be0808ec5bda31d88407a0d99 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
61d82d9cc00387598c12a082a0c4f4b0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33d4076a0d920e761b01975a1fdc0c33 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
c8d73500db0fd607a67bc463fe621ae4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0646e6e1e4cfc833e4c1b59c7ade56bb 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cf4e64048c1d944845a0856ea569a8a3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4d8b1fb6fb99f60e6a7f7c3dd2c7366c 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8d0ca1e9b633a50429880d7e3d628ab4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
477d76b52099bd8af937a7089b543814 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bf6b7408f54bdcf4204e3878239d8d39 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cfac1fbe6363255063306efce79760eb 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
260d71623b2b4578fed97f45a40f77ff 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
c7277a8883db191a21706eed81f3a17f 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
60b4319c0a9aee2bc06decba44fbc546 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
a4bd1ba844c73ae0ca59607003f3df95 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
647f3a69dd7f59b27b84081ce6488941 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38ad572aa35a110c41d915bebd2f4811 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1f22385db4fcd7d5c766a4b894e6a804 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ca5b9f9f3020ce757c1853ea64c73be8 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
f69d92b25ac2752fface4109dc05e3b7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
579af52a4832bbcf86cbeb31e108ce63 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bb767da323c90c1ecfa613d79537f257 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
c2fe65410d085fe3a45a5d99b1700d62 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eeb998c7ede7b474e125fa0ac63a115f 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6275d3f1c91e8be7aa931d74ab9a3be9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
378224dfd6167e9d4da91b2da22153bd 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8566fd3528ba93e72ecf0155aa1b2213 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
970c3183abbed8ab2146a3ba31ceadcc 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9d67119a75aed181490b5708424cc36a 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
e1714277a6240c7cb7634befbef2d20e 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
b6863683a87c8bbac7d4042c34a7a7a1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0fccb2c78100cfa0e959d3e52b6bae92 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1a164bdb2ad9f68aac6a302662e8c046 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4a8b9f23b4108e2c8c92b9abdc68598c 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d462720caca318fc966c3db86e637020 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
a3dcf72b8c73a680de3065078360a219 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20326a07a93ef597d42f47221f2f2eb2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
97b8d58c9db4d46c759fe202ec2b14e9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
930e6c6f2db3a6d865cfce08ad0abcc4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
abd7684a8e45f02e7cbcd9a0a891fd0c 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83762d1b24db345641bc7d60058dc486 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8c491378a802782d43edd5d0884adc1c 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
e8dafc79ff7c6176991563f17929c910 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5256d5b3195fcce96d8ed188cfe2bf5d 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5602a614228a799734e662ee702be091 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d356abca084dd6660ca1135f01712263 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9c7d6c56cb17ef080d3d96ae10849304 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
e659bf8627cf63329b05cc8bc0570a1d 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
92421743bd5ef9f725c968bcb0584e96 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4e8fbd74c368261dc45ba6423ea3155e 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4f88a00811901a946705e077176f6d03 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0a4f93716fedef8398e70bdf3c53f174 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1de08688158a8a95b05c41a9a05023d4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
75547ccfaf0e259da02985410fb945ea 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
ae1c5e22cc2dc3fc8fef4b0367c17ee0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d2d4927d8721ceb3a247704629a890f9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
df52a69d22010907e8949e39d976d8d9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ca3004fee98472061a8ebb37ba3fc48f 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bcf7b6c3943f003d45c36988355185e5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d3629cd65e23db7de01d6e7798d1b0ed 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d72c85c89e2cd98600b5041d24a795cc 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
94459b110ce188f128acabb76e63a5eb 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21d38df222678c8ce14c2f27dc0f276c 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7d905e6e5fc59937653a9c60879da27e 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
576850be1377e3e520982dcc9e90dc14 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
f673a66a816bf5bd92ef1974647ee125 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
c2cf67f523d670ad7eda5ad1216624bc 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
f953879b30e686ee2fc8c00df40be28e 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
b148e4d4d3be828ae7324ff716e1542e 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20c2e6e1cdb68164efb764df70de30d8 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
960f12bb178dfb5bea176aae95fc4723 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4a7df4734b5fc2944884f2cc514a749f 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
bbfa0d1d34c457da940f6c4aabaf9985 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
e949b6d6c2600566fde0e337c84c641e 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
913dcaebff923883fc65b4fadb80b8b1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
b76831857b4d4400b2ce917e75533051 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
c5a720b692b95388f6caa850c29ca59e 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d6cbe852c18ea13d0d485dbb2663fd66 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
d0bee22d482b7d39d2e19682be3ef603 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38f7a3c647a75899d88213d171b26b7e 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
432295768b5b4fb1d49c885b419516b4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dcbd989f75c5fc8882d2efc95474c02c 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
717aacdf086a0780131e095a7bfee7b3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7f41435be16562eaf23746294a6387e0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
079689c141daca4414676ed1c1b64e38 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
a8cf3532ae2441aa2275c3c52c9673eb 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cbe3bed9a4369e05c2642c8c783d727a 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
686b05b541dd32e27d497b56201194ac 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
075dd2375f1f3506ee7b233eb686bb48 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
603b609e2f8f3c74e609d54f95765daa 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
77b7b3a769143348a1792524d48fce28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
5361c94abb4a785f77ed916c5fa320fc 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
7195516f050ec58a747547d19edd5dc8 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
b7fb68069282ca4d58690a291d8adebc 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
90ed57fabe363ecd756da1f223d88ccd 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7601f13349520b9e10156db24ed581e3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
e4c885bee52d263ec5204168ebbfe83e 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
faf5bc395c4fa37cf90c6e5249c174ae 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4bb19ac10fd50141c5df519c6b0454b2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
6694d8e8c1603d966993b0abdde2b2c9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56bf43a647c5b81dcd1c9ece5257e987 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2b494a3f795862963ceb71f2340544f5 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
66c3862cf7ea8ead0893bbf45b99c94a 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
4e96983b93099a52c539dc75dc57f5b3 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
6b4c6dbe335c33f079790a002eff523d 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
a74bc5abc6b672808ffd5bd08b28b19b 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
b3207cde48c8a66d5ff4c2e16daa412c 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
